Asus P50IJ-SO037D	0 Ft	15.6" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core 2 Duo T6670	INTEL	Core 2 Duo T6670		2GB	DDR2 800MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator (GMA) 4500M (GL40)	Integrált		2.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella	Free DOS	DVD RW SuperMulti	Bemenet Line-In	Van	0.3 megapixel	802.11 b/g/n		Van	4xUSB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	370x256x31-35,5mm	Hálózati adapter																																																																																																				
ASUS P50IJ-SO037D+WzHP bundle 15,6"/Intel Core 2 Duo T6670 2,2GHz/2GB/320GB/DVD író/Win7 notebook	0 Ft		15,6"-os	WXGA HD (1366 x 768)	Intel Core 2 Duo T6670 (2,2 GHz, 800 MHz, 2 MB)				1 x 2 GB DDR2-800		320 GB, 5400 RPM, SATA					2,6 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Home Premium OEM bundle	DVD Super Multi				b/g/n		1 x VGA	4 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció	370 x 256 x 31-35,5 mm													10/100/1000	65 W																																																																																							
Asus P50IJ-SX182D	0 Ft	15.6" WXGA HD LED háttérvilágítású kijelző - fényes (1366x768) Color Shine			INTEL Celeron T3500	INTEL	Celeron T3500	2.00 Ghz (800MHz FSB, 1M Cache)	2GB	DDR2 800MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator (GMA) 4500M (GL40)	Integrált		2.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n		Van	4xUSB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	370x256x31-35,5mm	Hálózati adapter, hordtáska és egér																																																																																																				
ASUS P50IJ-SX182D+W7HP bundle 15,6"/Intel Celeron Dual-Core T3500 2,1GHz/2GB/320GB/DVD író/Win7 notebook	0 Ft		15,6"-os	WXGA HD LED (1366 x 768)	Intel Celeron Dual-Core T3500 (2,1 GHz, 800 MHz, 1 MB)				1 x 2 GB DDR2-800		320 GB, 5400 RPM, SATA					2,6 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Home Premium OEM bundle	DVD Super Multi			0,3 megapixel	b/g/n		1 x VGA	4 x USB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	370 x 256 x 31-35,5 mm			Táska és egér										10/100/1000	65 W																																																																																							
Asus P53E-SO211D	0 Ft	15.6" (1366x768)			INTEL Celeron Dual Core B820	INTEL	Celeron Dual Core B820	(1700MHz)	2GB	DDR3 1333MHz	320GB		Intel HD 3000 grafikus kártya	Integrált	Rendszermemóriából	2.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella	Free DOS	DVD RW SuperMulti	Van	Van	0.3 megapixel	802.11 b/g/n	3.0		3xUSB 2.0	Van	5-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció		Hálózati adapter	Mobile Intel HM65 Express	8GB RAM-ra bővithető																																																																																																		
ASUS R2E-BH011E 7"/Intel A110 800Mhz/1GB/80GB/külső DVD S-multi/Vista B notebook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561										2 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció				Táska és egér											36 W																																																																																							
ASUS R50A-DV005E 5,6"/Intel Atom Z520 1,33GHz/1GB/32GB/külső DVD S-multi/Vista B notebook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció													ASUS R50A-DV005E 5,6"/Intel Atom Z520 1,33GHz/1GB/32GB/külső DVD S-multi/Vista B notebook																																																																																									
Asus S121-2P002U	0 Ft	12.1" WXGA kijelző (1280x800) Color Shine			INTEL ATOM Z520	INTEL	ATOM Z520		1GB	DDR2 533MHz	160GB	SATA	Intel			1.45 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	4 cella 4400mAh	Magyar nyelvű Microsoft Windows XP Home	DVD RW SuperMulti	Van	Van	1.3 megapixel	Van	Van	Van	3xUSB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	297x210x23-26mm	Hálózati adapter	Mobile Intel US15W																																																																																																			
ASUS S56CM-XO174D	0 Ft	15.6" (1366x768)			INTEL Core i3 i3-3217U	INTEL	Core i3 i3-3217U	(1800MHz)	8GB	DDR3 1600MHz	750GB	SATA 5400rpm	nVidia GeForce GT 635M	Integrált	2GB	2.3 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	4 cella	Free DOS	DVD RW SuperMulti	Van	Van	720p	802.11 b/g/n	4.0	Van	1xUSB 3.0 + 2xUSB 2.0	Van	SD	Magyar nyelvű billentyűzet, dokumentáció		Hálózati adapter	Mobile Intel® HM76 Express	2 x SODIMM bővítőhely akár 8GB RAM	Van	Dokkoló: Csatlakoztatható, USB-n keresztül																					24GB																																																																											
ASUS S56CM-XO175D	0 Ft	15.6" (1366x768)			INTEL Core i5 i5-3317U	INTEL	Core i5 i5-3317U	1,70GHz - 2,60GHz / 3MB	8GB	DDR3 1600MHz	750GB	SATA 5400rpm	nVidia GeForce GT 635M	Integrált	2GB	2.3 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	4 cella	Free DOS	DVD RW SuperMulti	Van	Van	720p	802.11 b/g/n	4.0	Van	1xUSB 3.0 + 2xUSB 2.0	Van	SD	Magyar nyelvű billentyűzet, dokumentáció		Hálózati adapter	Mobile Intel® HM76 Express	2 x SODIMM bővítőhely akár 8GB RAM	Van	Dokkoló: Csatlakoztatható, USB-n keresztül																					24GB																																																																											
ASUS S56CM-XO176D	0 Ft	15.6" (1366x768)			INTEL Core i7 i7-3517U	INTEL	Core i7 i7-3517U	1,90GHz - 3,00GHz / 4MB	8GB	DDR3 1600MHz	750GB	SATA 5400rpm	nVidia GeForce GT 635M	Dedikált	2GB	2.3 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	4 cella	Free DOS	DVD RW SuperMulti	Van	Van	720p	802.11 b/g/n	4.0	Van	1xUSB 3.0 + 2xUSB 2.0	Van	SD	Magyar nyelvű billentyűzet, dokumentáció		Hálózati adapter	Mobile Intel® HM76 Express		Van	Dokkoló: Csatlakoztatható, USB-n keresztül																					24GB																																																																											
ASUS TAICHI 21 Dual 11,6" touch/Intel Core i7-3517U 1,9GHz/4GB/256GB SSD/Win8 notebook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció																																																																																802.11 b/g/n				29																		
ASUS TAICHI 31 Dual 13,3" touch/Intel Core i7-3517U 1,9GHz/4GB/256GB SSD/Win8 notebook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció																																																																																802.11 b/g/n				33																		
ASUS TAICHI31-CX010H	0 Ft			5												1	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561		Windows 8						4.0					Magyar nyelvű billentyűzet, dokumentáció																																															4	3535	Szürke	Fém		Intel	Intel	Intel Core i7-3517U (1,9 GHz)		USB - 10/100/100		Van		2	1920x1080	Matt	13	Dual LED-backlit TFT LCD	Van	Van			TAICHI31	nincs			4			256	SSD	45	Intel HD 4000	802.11 a/b/g/n	Li-ion	0	Sonic Master	33	Core i7								Nincs	Nincs	1	1						
ASUS TX300CA 13,3" touch/Intel Core i7-3517U 1,9GHz/4GB/500GB+128GB SSD/Win8 notebook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció																																																															13																	802.11 b/g/n				33																		
Asus U20A-2P027C	0 Ft	12.1" WXGA kijelző (1280x800) Color Shine			INTEL Core 2 Solo ULV SU3500	INTEL	Core 2 Solo ULV SU3500		4GB	DDR2 800MHz	500GB	SATA 5400rpm	Intel Graphics Media Accelerator (GMA) 4500M (GL40)	Integrált		1.9 kg		6 cella	Magyar nyelvű Microsoft Windows Vista Home Premium	DVD RW SuperMulti	Van	Van	1.3 megapixel	Van	2.1 + EDR	Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	298x225x22-29mm	Hálózati adapter, hordtáska és egér	Mobile Intel GS45 Express							Express kártya olvasó																																																																																												
Asus U30JC-QX014X	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i3 i3-350M	INTEL	Core i3 i3-350M		4GB	DDR3 1066MHz	320GB	SATA 5400rpm	nVidia			2 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Operációs rendszer nélkül	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n	Van	Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328x238x20-29,9mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express		Van																																																																																																	
Asus U30JC-QX023V	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-430M	INTEL	Core i5 i5-430M		4GB	DDR3 1066MHz	500GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált	512MB	2 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n	Van	Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328x238x20-29,9mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express																																																																																																			
Asus U30JC-QX113V	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i3 i3-370M	INTEL	Core i3 i3-370M	2.4 GHz (3M Cache)	3GB	DDR3 1066MHz	320GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált	512MB	2 kg		6 cella 4400mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n	Van	Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328x238x20-29,9mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express																																																																																																			
Asus U30JC-QX113X Win7	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i3 i3-370M	INTEL	Core i3 i3-370M	2.4 GHz (3M Cache)	3GB	DDR3 1066MHz	320GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált	512MB	2.0 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Magyar nyelvű Microsoft Windows 7 Professional 64bit	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n	Van	Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328x238x29,9mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express								ASUS Power4Gear Hibrid, Splendid, Fancy Start, AI Recovery																																																																																											
Asus U30JC-QX136X	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-450M	INTEL	Core i5 i5-450M		4GB	DDR3 1066MHz	500GB	SATA 5400rpm	nVidia			2 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Magyar nyelvű Microsoft Windows 7 Professional 64bit	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n	Van	Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328x238x20-29,9mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express																																																																																																			
Asus U30JC-QX229X	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-460M	INTEL	Core i5 i5-460M	2.53 GHz (3M Cache)	4GB	DDR3 1066MHz	500GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált	512MB	2.0 kg		6 cella 4400mAh	Magyar nyelvű Microsoft Windows 7 Professional 64bit	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	328x238x29,9mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express		Van																																																																																																	
Asus U30SD-RX075V	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-2410M	INTEL	Core i5 i5-2410M	2.3 Ghz (3M Cache)	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 520M	Dedikált	1GB DDR3 VRAM	2.0 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	DVD RW SuperMulti	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328x238x29,9mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus U31SD-RX126V	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i3 i3-2310M	INTEL	Core i3 i3-2310M	2.13 Ghz (3M Cache)	3GB	DDR3 1333MHz	320GB	SATA 5400rpm	nVidia GeForce GT 520M	Dedikált	1GB DDR3 VRAM	1.8 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	5-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328x233x28,5mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus U32U-RX004D	0 Ft	13.3" (1366x768)			AMD Dual-Core E450	AMD	Dual-Core E450		4GB		320GB		AMD AMD Radeon HD6320M	Dedikált	Rendszermemóriából	1,55 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	4 cella	Free DOS		Van	Van	0.3 megapixel	802.11 b/g/n		Van	2xUSB 3.0 + 1xUSB 2.0	Van	3-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328 x 238 x 22-24 mm	Hálózati adapter	AMD A50M	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
ASUS U32VJ-RO015P	0 Ft	13.3" (1366x768)			INTEL Core i5 i5-3210M	INTEL	Core i5 i5-3210M	(2500MHz)	4GB	DDR3 1600MHz	750GB	SATA 5400rpm	nVidia GeForce GT 635M	Dedikált	2GB	1,89 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella	Windows 8 64bit		Van		720p	802.11 b/g/n	4.0		3xUSB 3.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	328 x 238 x 13,4-26,1 mm	Hálózati adapter, hordtáska és egér		2 x SODIMM bővítőhely akár 8GB RAM	Van						ASUS Sonicmaster - 2.0 hangszóró																																																																																											
Asus U32VM-RO006X	0 Ft	13.3" (1366x768)			INTEL Core i5 i5-3210M	INTEL	Core i5 i5-3210M	2,50GHz - 3,10GHz / 3MB	4GB	DDR3 1600MHz	750GB		Intel HD 4000	Integrált	Rendszermemóriából	1.89 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella	Magyar nyelvű Microsoft Windows 7 Professional 64bit		Van	Van	720p	802.11 b/g/n	4.0		1xUSB 3.0 + 1xUSB 2.0	Micro	3-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció		Hálózati adapter, hordtáska és egér	Mobile Intel® HM76 Express	2 x SODIMM bővítőhely akár 8GB RAM	Van																																																																																																	
Asus U33JC-RX083V - Bamboo széria	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-450M	INTEL	Core i5 i5-450M	2.4 Ghz (Turbo 2,66, 3M Cache)	4GB	DDR3 1066MHz	640GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált	1GB DDR3 VRAM	1.8 kg		6 cella 4400mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Bemenet Line-In	kimenet	2.0 megapixel	802.11 b/g/n	Van	Van	1xUSB 3.0 + 2xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328x232x14,8-31mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
ASUS U33JC-RX157V 13,3"/Intel Core i5-460M 2,53GHz/4GB/640GB/Windows 7 HP (bambusz) notebook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció													ASUS U33JC-RX157V 13,3"/Intel Core i5-460M 2,53GHz/4GB/640GB/Windows 7 HP (bambusz) notebook																																																																																									
Asus U35JC-RX056V - Windows 7	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i3 Mobile i3-370M	INTEL	Core i3 Mobile i3-370M	2.4 GHz (3M Cache)	3GB	DDR3 1066MHz	320GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált	1GB DDR3 VRAM	1.9 kg		8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit		Van	kimenet	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	322x233x14,8-24,6mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express																																																																																																			
Asus U35JC-RX057X - Windows 7 Professional 64bit	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-450M	INTEL	Core i5 i5-450M	2.4 Ghz (Turbo 2,66, 3M Cache)	4GB	DDR3 1066MHz	500GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált	1GB	1.8 kg		6 cella 4400mAh	Magyar nyelvű Microsoft Windows 7 Professional 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n	Van	Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328x232x14,8-31mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus U35JC-RX188X - Windows 7 Professional 64bit	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-460M	INTEL	Core i5 i5-460M	2.53 GHz (3M Cache)	4GB	DDR3 1066MHz	500GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált	1GB	1.9 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Magyar nyelvű Microsoft Windows 7 Professional 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Van	Van	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	322x233x24,6 mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus U36SD-RX027V	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-2410M	INTEL	Core i5 i5-2410M	2.3 Ghz (3M Cache)	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 520M	Dedikált	1GB DDR3 VRAM	1.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Van	Altec Lansing	2.0 megapixel	802.11 b/g/n	2.1 + EDR	Van	1xUSB 3.0 + 2xUSB 2.0	Van	5-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328 x 238 x 19 mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus U36SD-RX072V	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-2410M	INTEL	Core i5 i5-2410M	2.3 Ghz (3M Cache)	4GB	DDR3 1333MHz	750GB	SATA 7200rpm	nVidia GeForce GT 520M	Dedikált	1GB DDR3 VRAM	1.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	1xUSB 3.0 + 2xUSB 2.0	Van	5-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328 x 238 x 19 mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM							Display port																																																																																											
Asus U36SD-RX123X	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-2410M	INTEL	Core i5 i5-2410M	2.3 Ghz (3M Cache)	8GB	DDR3 1333MHz	160GB	SSD (Solid State Drive)	nVidia GeForce GT 520M	Dedikált	1GB DDR3 VRAM	1.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Professional 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Van	Altec Lansing	2.0 megapixel	802.11 b/g/n	2.1 + EDR	Van	1xUSB 3.0 + 2xUSB 2.0	Van	5-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328 x 238 x 19 mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM65 Express	A memória tovább nem bővíthető!																																																																																																		
Asus U36SD-RX162V	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-2410M	INTEL	Core i5 i5-2410M	2.3 Ghz (3M Cache)	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 520M	Dedikált	1GB DDR3 VRAM	1.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Van	Van	2.0 megapixel	802.11 b/g/n	2.1 + EDR	Van	1xUSB 3.0 + 2xUSB 2.0	Van	5-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	322 x 232 x 19 mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
ASUS U36SD-RX225V 13,3"/Intel Core i5-2430M 2,4GHz/4GB/500GB/Win7/Fekete notebook	0 Ft		13,3"-os	WXGA HD LED (1366 x 768)	Intel Core i5-2430M (2,4 GHz, 3MB)				2 x 2 GB DDR3-1333		500 GB, 5400 RPM, SATA					1,44 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	8 cellás, 4400 mAh	Windows 7 Home Premium 64 bit				0,3 megapixel	b/g/n	3.0 + HS	1 x VGA	2 x USB 2.0 és 1 x USB 3.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	328 x 238 x 19 mm			Táska és egér nélkül										10/100/1000	75 W																																																																																							
Asus U36SD-RX255V	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-2430M	INTEL	Core i5 i5-2430M	2.3 Ghz (3M Cache)	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 520M	Dedikált	1GB DDR3 VRAM	1.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Van	Altec Lansing	2.0 megapixel	802.11 b/g/n	Van	Van	1xUSB 3.0 + 2xUSB 2.0	Van	5-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328 x 238 x 19 mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus U36SD-RX388D	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i7 i7-2620M	INTEL	Core i7 i7-2620M	2.70Ghz (4M Cache)	8GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 520M	Dedikált	1GB DDR3 VRAM	1.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Free DOS	Belső meghajtó nélkül. Kérjen ajánlatot!	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n	3.0 + HS	Van	1xUSB 3.0 + 2xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	328 x 238 x 19 mm	Hálózati adapter	Mobile Intel HM65 Express	A memória tovább nem bővíthető!																																																																																																		
Asus U36SD-RX389X	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-2430M	INTEL	Core i5 i5-2430M	2.3 Ghz (3M Cache)	8GB	DDR3 1333MHz			nVidia GeForce GT 520M	Dedikált	1GB DDR3 VRAM	1.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Professional 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Van	Altec Lansing	2.0 megapixel	802.11 b/g/n	2.1 + EDR	Van	1xUSB 3.0 + 2xUSB 2.0	Van	5-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328 x 238 x 19 mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM65 Express	A memória tovább nem bővíthető!																							160GB																																																																											
